2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 23:32:19 | ERROR | kms | Authentication failed due to invalid token user_id=9173 (env=dev, region=ap-southeast-1, ip=132.100.108.14, request_id=psx1r4xumls7jnpv, trace_id=n5rba8xk52gt6kxme8tmt0c8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:32:20 | ERROR | frontend | Data validation error: missing required field field=amount (env=prod, region=eu-west-1, ip=131.36.43.16, request_id=vw9ivywys1k47fy6, trace_id=m3tn8qvw3qrzp47597exyyca, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:32:23 | ERROR | frontend | Unhandled exception type=ValueError message=unexpected None (env=prod, region=us-east-1, ip=200.79.174.181, request_id=hpyifvwr5d6n5d5o, trace_id=mh1q2vjfde287tevnwp7pqtv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:32:25 | ERROR | cdn | Connection refused dependency=payments-api (env=staging, region=us-east-1, ip=199.140.82.242, request_id=4yr0vdz3rsekccqf, trace_id=4efajepjpri64b31wl106zdz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:32:39 | ERROR | profile | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=eu-west-1, ip=187.250.122.18, request_id=w8moej4jcb3jblw3, trace_id=537a4wwbb47u2lk2m59itgg5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:32:44 | ERROR | db | Connection refused dependency=postgres (env=staging, region=ap-southeast-1, ip=236.81.52.89, request_id=d1tfifncw6dqpbhw, trace_id=ky8gre8spx0bbzmwpxdx6m90, ua="curl/8.4.0")
2026-02-01 23:32:50 | ERROR | analytics | Upstream service unavailable dependency=kms (env=dev, region=ap-southeast-1, ip=22.1.6.166, request_id=mn4w68fgilj8wsex, trace_id=l4fc6ye4wb3xsn5v8p1kxmnb, ua="PostmanRuntime/7.36.0")
2026-02-01 23:33:08 | ERROR | search | Service dependency not responding dependency=orders-api (env=prod, region=eu-west-1, ip=21.57.5.134, request_id=h61fhcgxcroae2bw, trace_id=3im43pcuv1o1uiso8z9phvcv, ua="PostmanRuntime/7.36.0")
2026-02-01 23:33:35 | ERROR | frontend | Data validation error: missing required field field=currency (env=prod, region=me-south-1, ip=92.201.148.21, request_id=vj0tknil6oc5ivy3, trace_id=jxecbpsdq26ej1ktqley4uau, ua="PostmanRuntime/7.36.0")
2026-02-01 23:33:37 | ERROR | frontend | Payment gateway returned 504 provider=paypal (env=prod, region=me-south-1, ip=149.153.146.123, request_id=8g9ukaxuh3odwiu2, trace_id=zgnzazxbo86hmdzafah6qvhw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:33:48 | ERROR | auth | Unhandled exception type=RuntimeError message=permission denied (env=prod, region=ap-southeast-1, ip=211.61.114.223, request_id=ls92u6mavhfacb3m, trace_id=0uykr6nvfa5jtoehej7szcsh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:34:04 | ERROR | db | DB timeout while fetching user profile user_id=1246 (env=prod, region=us-east-1, ip=251.59.187.124, request_id=mexkgx21lqcsoyfz, trace_id=ak5i100b0zwmo6lrdv1aczyq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:34:11 | ERROR | kms | Data validation error: missing required field field=email (env=staging, region=us-east-1, ip=92.248.97.160, request_id=x67qbf4x3jau28yk, trace_id=yd5zb92jj7k4cmng62dc57rr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:34:12 | ERROR | storage | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=eu-west-1, ip=200.88.30.180, request_id=cdbfrd9nt6p7qx09, trace_id=gl43a6ic0t1lneo78v7ys66t, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:34:18 | ERROR | analytics | Authentication failed due to invalid token user_id=4720 (env=prod, region=us-east-1, ip=217.90.168.181, request_id=mejvt0fme2lkklbn, trace_id=kt6fi9ient7bkyhruwz8awgu, ua="PostmanRuntime/7.36.0")
2026-02-01 23:34:57 | ERROR | search | Service dependency not responding dependency=s3 (env=prod, region=ap-southeast-1, ip=238.179.59.109, request_id=avruzb4vibp0dopw, trace_id=vnkm4cowfx270kb4le7o5jre, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:35:17 | ERROR | cdn | Service dependency not responding dependency=search-index (env=prod, region=ap-southeast-1, ip=203.66.109.250, request_id=n7c7soarq26hbh95, trace_id=6s9qa4e31ev9a6sfmxonkn7c, ua="PostmanRuntime/7.36.0")
2026-02-01 23:35:33 | ERROR | profile | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=eu-west-1, ip=38.58.76.24, request_id=3q1b2lvjmy6xbvgw, trace_id=5m16btdll1vffn4p6ivt0s9r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:35:37 | ERROR | auth | Authentication failed due to invalid token user_id=8616 (env=prod, region=us-east-1, ip=199.172.161.89, request_id=kftk1ku8fvdo795f, trace_id=jdpp548749sv84s75ekydxs1, ua="curl/8.4.0")
2026-02-01 23:35:46 | ERROR | search | Payment gateway returned 502 provider=paypal (env=prod, region=ap-southeast-1, ip=18.219.41.5, request_id=u9jr8k2c99frgu3o, trace_id=kh2v6jmyp7t17kma0rc5v2tv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:35:47 | ERROR | notifications | Worker crashed: out of memory rss_mb=4644 (env=staging, region=eu-west-1, ip=81.223.122.253, request_id=e4g54t9fgtp3u6vx, trace_id=m3nw85c24znn6xubux9elbmj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:35:53 | ERROR | inventory | Payment gateway returned 504 provider=stripe (env=dev, region=eu-west-1, ip=171.35.75.86, request_id=1ct6qixxg31uqkoi, trace_id=22siwka14via6b7yfxhrd3xg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:35:56 | ERROR | notifications | Connection refused dependency=stripe (env=staging, region=eu-west-1, ip=141.214.95.42, request_id=5hzvggwux2gagt7o, trace_id=d53nbp43ipu0euu4ik7zc3ou, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:36:05 | ERROR | profile | Service dependency not responding dependency=email-smtp (env=staging, region=eu-west-1, ip=145.124.20.163, request_id=6lq8yr25qfti7n55, trace_id=gh1xjkto92284z2e0qkur8jf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:36:42 | ERROR | auth | Service dependency not responding dependency=orders-api (env=staging, region=ap-southeast-1, ip=183.19.92.12, request_id=yolfjt4c8svz7nzv, trace_id=3a01ps31mh83lov7ht7dyn1b, ua="curl/8.4.0")
2026-02-01 23:36:43 | ERROR | kms | Worker crashed: out of memory rss_mb=410 (env=prod, region=eu-west-1, ip=178.86.86.202, request_id=2o4sfn9m6c9vshgf, trace_id=zyobzmeu6hm0ol472n3ca0lr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:36:55 | ERROR | analytics | Data validation error: missing required field field=token (env=prod, region=eu-west-1, ip=229.27.226.201, request_id=un0zfrki83hpetvj, trace_id=ti7rzgu6v1irsn0kwv0k504w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:36:56 | ERROR | cdn | Upstream service unavailable dependency=kms (env=prod, region=us-east-1, ip=125.16.208.60, request_id=7jrsd94i1m1q4sy8, trace_id=lvha0jotol5e7hfe64kcm1m8, ua="PostmanRuntime/7.36.0")
2026-02-01 23:37:05 | ERROR | scheduler | Unhandled exception type=IOError message=permission denied (env=prod, region=ap-southeast-1, ip=153.117.61.66, request_id=zzsz2q3zrjffep4d, trace_id=5nkeu04k2y00gvnyhcjqfbcc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:37:25 | ERROR | worker | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=eu-west-1, ip=244.147.249.140, request_id=kerltmzciy22hy2l, trace_id=mnfvo1xvucyrvhcalatu2vqd, ua="PostmanRuntime/7.36.0")
2026-02-01 23:37:31 | ERROR | api | Upstream service unavailable dependency=s3 (env=staging, region=ap-southeast-1, ip=121.212.11.247, request_id=nwdjetbgreh2o8t7, trace_id=qfjbj3wb3wns10shqsvqwct5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:37:43 | ERROR | worker | Upstream service unavailable dependency=orders-api (env=staging, region=us-east-1, ip=212.249.105.227, request_id=tgwajo3k2c14oycb, trace_id=klii3pdgpbxgkx79lxciupix, ua="curl/8.4.0")
2026-02-01 23:37:54 | ERROR | orders | Worker crashed: out of memory rss_mb=4325 (env=prod, region=eu-west-1, ip=183.91.199.236, request_id=gd5tduhkmax2mb6s, trace_id=2c36z5mfqpgj0hoqetogsaz0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:37:56 | ERROR | cache | Worker crashed: out of memory rss_mb=283 (env=prod, region=me-south-1, ip=76.139.66.31, request_id=u5oz2ibu6zj6sxfx, trace_id=czy3cyn2l0n9v45ttt8d6cla, ua="PostmanRuntime/7.36.0")
2026-02-01 23:38:04 | ERROR | cache | Service dependency not responding dependency=payments-api (env=prod, region=eu-west-1, ip=102.30.8.26, request_id=vc9ed195kbn31lc1, trace_id=2pv59ydb99co9cfgx62bamk6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:38:17 | ERROR | profile | Data validation error: missing required field field=email (env=prod, region=ap-southeast-1, ip=91.250.71.55, request_id=8aq9vpgbso7k308x, trace_id=p4eut73ha1m9khuihsz9f60h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:38:25 | ERROR | cache | Service dependency not responding dependency=email-smtp (env=prod, region=eu-west-1, ip=169.195.94.151, request_id=klqi5x551lemtcy7, trace_id=8tx5mal7rb7pfze7ixquvvzq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:39:09 | ERROR | profile | Service dependency not responding dependency=search-index (env=prod, region=eu-west-1, ip=117.101.241.149, request_id=d18xjidti1ro0def, trace_id=158ng9yvx4g610mjgzrwqneo, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:39:13 | ERROR | cdn | Payment gateway returned 401 provider=stripe (env=staging, region=ap-southeast-1, ip=22.180.42.127, request_id=37hqn77z0xcqrvm2, trace_id=95bkwor52e6dn2z6pbu5b4sc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:39:16 | ERROR | email | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=eu-west-1, ip=184.68.16.80, request_id=7kw5cvk6vi0y772g, trace_id=p3g7uj4yv5osnqha8txu1dkd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:39:23 | ERROR | inventory | Payment gateway returned 503 provider=stripe (env=prod, region=ap-southeast-1, ip=114.42.110.30, request_id=f57azigxgxjqwc56, trace_id=g42d7yq5y2ncajexzgcd1u7b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:39:47 | ERROR | inventory | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=me-south-1, ip=248.231.18.49, request_id=5gupa4bfd7hos0at, trace_id=g0ofmv0n6wfwjf55yvtwibxg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:39:48 | ERROR | worker | Worker crashed: out of memory rss_mb=3760 (env=prod, region=eu-west-1, ip=121.94.27.172, request_id=icc7vgzc7bckv1fk, trace_id=2uznqg3lbv73frdyj54gxjg9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:40:01 | ERROR | orders | Upstream service unavailable dependency=stripe (env=staging, region=me-south-1, ip=233.83.86.61, request_id=1kytqn8y79ngt43x, trace_id=j1hdn7cykprmsi3jk9d7rtx3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:41:07 | ERROR | scheduler | Worker crashed: out of memory rss_mb=2133 (env=prod, region=us-east-1, ip=1.158.51.239, request_id=29w22obtnlgwwwti, trace_id=v8e09m3jmuhmi0odv6bd6t5b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:41:44 | ERROR | scheduler | Connection refused dependency=orders-api (env=prod, region=ap-southeast-1, ip=201.46.224.179, request_id=um5vx1xcyqaeanfe, trace_id=tqk62e62srtfvnr1exivhn8q, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:41:59 | ERROR | api | Unhandled exception type=ConnectionError message=null value (env=prod, region=us-east-1, ip=67.159.27.121, request_id=4f72y2qqli3n9s7y, trace_id=ns76nzfsyogjbj3icl3xnn5a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:42:00 | ERROR | payments | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=ap-southeast-1, ip=18.164.16.190, request_id=ger8dyx6wcdqi4k6, trace_id=87s9dtv9sg5ff0tph2kv7v3c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:42:10 | ERROR | api | DB timeout while fetching user profile user_id=5621 (env=prod, region=eu-west-1, ip=178.90.254.40, request_id=xsh160ypnzz5qudw, trace_id=n8sgdyrjrhopd5uus9lel759, ua="PostmanRuntime/7.36.0")
2026-02-01 23:42:12 | ERROR | search | Write operation failed: storage quota exceeded bucket=prod-uploads (env=staging, region=eu-west-1, ip=49.53.133.81, request_id=dtj1q5hou8deec84, trace_id=yl0rtiox5hdmbqmuw48lmbwa, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:42:14 | ERROR | kms | Worker crashed: out of memory rss_mb=4340 (env=dev, region=eu-west-1, ip=71.71.132.7, request_id=0xi6slkvvbc0roxs, trace_id=ff7z27n6pvibt6obwqdtphtp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:42:20 | ERROR | cache | Authentication failed due to invalid token user_id=8671 (env=staging, region=me-south-1, ip=27.62.111.114, request_id=8m6nn323czoz38wq, trace_id=gx7oxd8xssvl38uu25sfrkea, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:42:21 | ERROR | billing | Authentication failed due to invalid token user_id=4533 (env=prod, region=me-south-1, ip=252.108.4.185, request_id=62j78dq5apfgo1uu, trace_id=qpmrlg6x8w7aq5n1i3huldxe, ua="curl/8.4.0")
2026-02-01 23:42:26 | ERROR | cdn | Service dependency not responding dependency=cdn-edge (env=prod, region=me-south-1, ip=236.160.192.106, request_id=2l3rac0bpwr1zjl8, trace_id=4chvk0tig34iuckwqs40z1lk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:43:14 | ERROR | search | Connection refused dependency=s3 (env=prod, region=eu-west-1, ip=108.24.54.247, request_id=krsg2nd09mwf2ay7, trace_id=xlbhsue7h415qi07yzyg8t9o, ua="PostmanRuntime/7.36.0")
2026-02-01 23:43:27 | ERROR | auth | Authentication failed due to invalid token user_id=1004 (env=prod, region=ap-southeast-1, ip=27.128.29.144, request_id=0ycxvz0hfa6iwfdp, trace_id=xu6o0z8pdt8we5a9vkq46iuz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:43:32 | ERROR | storage | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=eu-west-1, ip=121.90.209.25, request_id=1d4obi67ayyk1hcb, trace_id=x7jtkyr8nkrwc93i2algzwra, ua="curl/8.4.0")
2026-02-01 23:43:41 | ERROR | db | Worker crashed: out of memory rss_mb=6347 (env=prod, region=eu-west-1, ip=252.20.72.211, request_id=t9fvfrasemz9n90a, trace_id=gjrwo72g4lngt475eavdq6ry, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:43:48 | ERROR | email | DB timeout while fetching user profile user_id=9317 (env=prod, region=us-east-1, ip=11.112.85.166, request_id=w90k3elr9taa2398, trace_id=mndv6kv0v7fah37wo23frdc6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:44:29 | ERROR | storage | Write operation failed: storage quota exceeded bucket=prod-backups (env=staging, region=me-south-1, ip=3.112.66.234, request_id=u63qryplikvyzqle, trace_id=a1r0vcxphhnpydalcbs19qmg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:44:48 | ERROR | payments | Service dependency not responding dependency=payments-api (env=prod, region=us-east-1, ip=232.243.113.130, request_id=1ill1xk0tzhagvnf, trace_id=99bavqojzw0vfldi8cjv2nrq, ua="PostmanRuntime/7.36.0")
2026-02-01 23:44:59 | ERROR | gateway | Unhandled exception type=KeyError message=null value (env=staging, region=us-east-1, ip=18.94.125.120, request_id=g65xr3ksh8n1nzk9, trace_id=e84opjms5xyfw2w12e5tuxqg, ua="PostmanRuntime/7.36.0")
2026-02-01 23:45:00 | ERROR | email | Payment gateway returned 502 provider=stripe (env=staging, region=eu-west-1, ip=32.57.101.98, request_id=9qyt3to3onc8a1ha, trace_id=lwy26c2trv4blz0cv446w8vf, ua="curl/8.4.0")
2026-02-01 23:45:37 | ERROR | profile | Connection refused dependency=s3 (env=prod, region=us-east-1, ip=235.131.13.206, request_id=iuh337gjw4k2g48k, trace_id=lsuz1xe3ba4kty08f6i20u5j, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:45:47 | ERROR | storage | Data validation error: missing required field field=sku (env=staging, region=us-east-1, ip=60.225.123.74, request_id=mvysy65aa7dt0psk, trace_id=hnusq0rxsw09xnc4rq7xhdav, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:45:53 | ERROR | notifications | Authentication failed due to invalid token user_id=7321 (env=prod, region=us-east-1, ip=185.174.245.147, request_id=vdf0e2ggj9ahu3wy, trace_id=et9gfkgdt80hnz1vkzfto2ln, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:45:55 | ERROR | search | DB timeout while fetching user profile user_id=8517 (env=prod, region=me-south-1, ip=167.97.211.216, request_id=9sh83qaskiaou75k, trace_id=l02gomn09a5fwvd3q3nz2rqe, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:46:21 | ERROR | analytics | Upstream service unavailable dependency=search-index (env=dev, region=us-east-1, ip=191.107.77.158, request_id=vng9w4toe8gafchk, trace_id=3siyl7ab4c7b7agl3j4tcuqd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:46:47 | ERROR | search | Unhandled exception type=ValueError message=permission denied (env=prod, region=eu-west-1, ip=29.24.214.110, request_id=xevom3zh8o00lota, trace_id=9q99r7xvsibd9qjuypp5ui7c, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:47:01 | ERROR | auth | Worker crashed: out of memory rss_mb=6924 (env=dev, region=ap-southeast-1, ip=156.90.202.195, request_id=8t0srvtpmgn5ganf, trace_id=zntgs7kxn6le6hce39ecz9zo, ua="curl/8.4.0")
2026-02-01 23:47:09 | ERROR | api | Unhandled exception type=IOError message=unexpected None (env=dev, region=me-south-1, ip=243.38.75.209, request_id=mo2plygqewp4kfka, trace_id=dxhwt0glwve3mgczmvjvq6uv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:47:23 | ERROR | gateway | Service dependency not responding dependency=payments-api (env=prod, region=us-east-1, ip=220.17.64.29, request_id=mn4s8rwu1vdpllgx, trace_id=bux1fdjisyshe9e5d7r8bkj2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:47:26 | ERROR | search | Worker crashed: out of memory rss_mb=1076 (env=prod, region=me-south-1, ip=231.82.221.70, request_id=h7wvlf3skx0hkejq, trace_id=endzhkb2yqft0fj1swrp0etv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:47:32 | ERROR | cache | DB timeout while fetching user profile user_id=4393 (env=prod, region=eu-west-1, ip=147.129.235.249, request_id=vuwg4i492llbuj35, trace_id=ff1d2bbqngcxghmqc0eggtqc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:47:38 | ERROR | email | Service dependency not responding dependency=payments-api (env=prod, region=ap-southeast-1, ip=57.128.34.76, request_id=j5ipxm9u0bmw9lnt, trace_id=u08l7uz9r0zxgofapz8cavo2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:47:46 | ERROR | auth | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=us-east-1, ip=1.224.112.18, request_id=khu1t5g0esxzq5kw, trace_id=976mpmgxirrp0ee8q48bvbkv, ua="curl/8.4.0")
2026-02-01 23:47:49 | ERROR | analytics | Connection refused dependency=redis (env=dev, region=eu-west-1, ip=209.146.209.36, request_id=oncl3klh42tm9vfr, trace_id=6qo8irxib388va4j5bnfobf0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:48:05 | ERROR | db | Data validation error: missing required field field=email (env=prod, region=me-south-1, ip=184.19.210.216, request_id=snosrr549lubxo0v, trace_id=friy61fk8kvyk0mrelld1kdr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:48:15 | ERROR | gateway | Service dependency not responding dependency=postgres (env=dev, region=us-east-1, ip=2.117.211.107, request_id=8ee26qfcsu4rzzfr, trace_id=ajoq8754jgv99ypgiet36jq3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:48:21 | ERROR | analytics | Worker crashed: out of memory rss_mb=6586 (env=prod, region=me-south-1, ip=246.243.26.200, request_id=9dqi9tr7ifpfafse, trace_id=k81wspllfsydprzl90fe0127, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:48:35 | ERROR | kms | Upstream service unavailable dependency=email-smtp (env=prod, region=us-east-1, ip=253.247.248.163, request_id=ep3oqy93zznli3lv, trace_id=l6d7foldfnbg8hk59abcoddr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:48:46 | ERROR | frontend | Connection refused dependency=search-index (env=staging, region=me-south-1, ip=245.171.44.253, request_id=oy3wswltrcdb5ccs, trace_id=v32v8x77y91w5jdjvllihkb2, ua="PostmanRuntime/7.36.0")
2026-02-01 23:49:02 | ERROR | inventory | DB timeout while fetching user profile user_id=5435 (env=prod, region=us-east-1, ip=248.226.201.127, request_id=k4gwmwacudmoym7x, trace_id=j154zs2eyug0n4d8h41my8xp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:49:20 | ERROR | kms | Connection refused dependency=kms (env=prod, region=ap-southeast-1, ip=109.105.176.29, request_id=6sxq3lg7lhalyfgj, trace_id=t5xy80panpps394fttin0bk2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:49:24 | ERROR | cache | Upstream service unavailable dependency=redis (env=prod, region=ap-southeast-1, ip=112.248.154.47, request_id=hjdhscjl93gbncq0, trace_id=wvb9d5e2g70kl8xmz7bfzptv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:49:33 | ERROR | worker | Write operation failed: storage quota exceeded bucket=prod-uploads (env=dev, region=ap-southeast-1, ip=155.21.41.107, request_id=zh9zw9oe0bhtufo2, trace_id=xrb1iqjasr9qqsi1bx1htv38, ua="curl/8.4.0")
2026-02-01 23:49:48 | ERROR | auth | Worker crashed: out of memory rss_mb=6753 (env=prod, region=ap-southeast-1, ip=61.91.241.210, request_id=ap6rijukwzwfk2l9, trace_id=t1qt7o9z5nwlntapc95qptuf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:49:57 | ERROR | worker | Payment gateway returned 503 provider=adyen (env=staging, region=ap-southeast-1, ip=74.226.40.77, request_id=6vekyp8w4iv9iwwv, trace_id=hhw5c7qeb3luyboygz1dh261, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:50:18 | ERROR | cache | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=eu-west-1, ip=161.196.211.204, request_id=s9ne7uqayd9494n3, trace_id=nlwenbfstzob8tyqnr1axjjc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:50:31 | ERROR | gateway | Upstream service unavailable dependency=cdn-edge (env=prod, region=us-east-1, ip=63.236.151.210, request_id=fuyenx2suw7e6twa, trace_id=nd01ueaqk22ofq311qnupwgl, ua="curl/8.4.0")
2026-02-01 23:50:43 | ERROR | frontend | Service dependency not responding dependency=redis (env=prod, region=us-east-1, ip=93.252.204.172, request_id=h7u05gtaau41gq72, trace_id=41wpqiw3n9b4mu6rwmfqpgal, ua="curl/8.4.0")
2026-02-01 23:51:10 | ERROR | api | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=me-south-1, ip=199.48.48.148, request_id=uv5woa368j3vimku, trace_id=p8xo1z6d5tlcbdvl6mhy5w7d, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:51:40 | ERROR | cache | Upstream service unavailable dependency=search-index (env=staging, region=ap-southeast-1, ip=155.156.167.31, request_id=idx55csefdf5taae, trace_id=5zex2eobse934crh4me9duhx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:51:44 | ERROR | cdn | Worker crashed: out of memory rss_mb=4242 (env=prod, region=us-east-1, ip=183.200.39.113, request_id=06u6fuktiq4kyeyj, trace_id=5tr0utpbkgrllucpzun71dzt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:51:46 | ERROR | billing | Authentication failed due to invalid token user_id=5551 (env=prod, region=me-south-1, ip=205.18.118.10, request_id=ccdz2q9kyigfxt3g, trace_id=huxo69awx5no1qq5tbal00vx, ua="curl/8.4.0")
2026-02-01 23:52:10 | ERROR | cdn | Data validation error: missing required field field=amount (env=dev, region=me-south-1, ip=52.178.159.139, request_id=wwenwzvi19ao2bjv, trace_id=tp4s0hkcc9p94i6lrgnlwrjr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:52:17 | ERROR | orders | Worker crashed: out of memory rss_mb=1747 (env=prod, region=me-south-1, ip=212.87.65.179, request_id=ghixqk8v5djx5kvz, trace_id=2z57phyrgaiumrioar9hvjps, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
