2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:38:36 | INFO | db | Token refreshed user_id=9415 (env=dev, region=ap-southeast-1, ip=143.252.196.32, request_id=tmah9nn4a3d663ym, trace_id=ex6jxcbhs3n5iwprg53wa3tf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:38:57 | INFO | db | Cache miss key=cart:8127 (env=dev, region=eu-west-1, ip=74.45.45.149, request_id=u4ujwforbaorw0td, trace_id=ajezciotnrybheta7i7xxyw5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:39:09 | INFO | db | Cache hit key=sess:7989 ttl_s=869 (env=prod, region=us-east-1, ip=250.37.32.231, request_id=3mb27a5zbs2qqlpo, trace_id=6231segvh95l8gomwc21ejeo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:39:28 | INFO | db | Cache hit key=inv:SKU17379 ttl_s=400 (env=prod, region=me-south-1, ip=63.20.150.168, request_id=fdxxezoppx9vl989, trace_id=gmqw1frqfihor1ty23chomie, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:39:44 | INFO | db | Config loaded version=1.10.25 (env=prod, region=eu-west-1, ip=159.191.125.58, request_id=416b3085yok4gjlk, trace_id=jhiiw4e0uo6nye1mv1kzed5b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:39:45 | INFO | db | User logout success user_id=8733 (env=staging, region=us-east-1, ip=116.155.96.192, request_id=el1ocpmuq7eizyne, trace_id=nub432w5e8mbuwocyjulk42g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:39:51 | INFO | db | GET /login 204 (251ms) (env=prod, region=me-south-1, ip=241.119.134.152, request_id=zzs33wcq3weq9h4e, trace_id=yk8xnp2gux635htf0v073shx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:40:23 | INFO | db | User logout success user_id=7253 (env=prod, region=ap-southeast-1, ip=163.114.57.31, request_id=miv12kco3cn481yv, trace_id=wjq8w7lvgtu5gj91fr8ti2vq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:40:30 | INFO | db | Cache hit key=rate:79.104.46.86 ttl_s=102 (env=prod, region=ap-southeast-1, ip=79.104.46.86, request_id=i9ei44i9l8pg1j14, trace_id=2jbuiiw1mt67slh7psbs7kbj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:40:42 | WARN | db | Rate limit nearing threshold remaining=14 (env=prod, region=ap-southeast-1, ip=208.160.171.102, request_id=pbno1vuor7go7gw5, trace_id=e1ebkvwhgjzlc7ev35kvdoet, ua="curl/8.4.0")
2026-02-01 22:41:18 | INFO | db | Cache hit key=inv:SKU52548 ttl_s=2831 (env=prod, region=us-east-1, ip=13.233.199.177, request_id=olsqu5fl8o55z2qc, trace_id=vyezayjyb6cn79x628tl8yj9, ua="PostmanRuntime/7.36.0")
2026-02-01 22:41:47 | WARN | db | Temporary network jitter detected rtt_ms=822 (env=prod, region=us-east-1, ip=5.238.137.183, request_id=cim9fj1u4j372cya, trace_id=voh1z1rj5omjgv4rjk75czmz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:41:52 | INFO | db | File uploaded id=file_xghjis7p6v bytes=5858408 (env=prod, region=me-south-1, ip=250.39.229.254, request_id=myyxr0jzvy7px8so, trace_id=hh0888t8x4js42mcobhx52n9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:42:16 | ERROR | db | Authentication failed due to invalid token user_id=5318 (env=prod, region=us-east-1, ip=212.178.57.34, request_id=shrami8q4nc87qq2, trace_id=5onwrj8q5u5pjeav5m885086, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:42:19 | INFO | db | Batch processed records=1379 duration_ms=2918 (env=prod, region=ap-southeast-1, ip=209.240.186.60, request_id=9unhurcskbatckv7, trace_id=t84lqeostq34a66e6x54l9al, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:42:31 | INFO | db | Metrics pushed cpu=91% mem=17% (env=staging, region=eu-west-1, ip=246.20.168.138, request_id=i2ar93x3cvr5mfow, trace_id=6a6ju1thcxp80ik5a6vbamfn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:43:09 | INFO | db | Cache miss key=sess:2186 (env=dev, region=ap-southeast-1, ip=171.51.235.15, request_id=b6gbzotf5kr5z8qn, trace_id=27aufjwy2dr5qnse1x2n8e4f, ua="PostmanRuntime/7.36.0")
2026-02-01 22:44:46 | WARN | db | Elevated error rate observed window_s=300 rate=4.1% (env=prod, region=ap-southeast-1, ip=203.17.210.127, request_id=1jx8ngzxxk1d4z8f, trace_id=m5e8z3c634gbbflw6suvcf5h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:44:57 | INFO | db | PATCH /payments/refund 401 (1918ms) (env=prod, region=ap-southeast-1, ip=105.75.33.252, request_id=qko1a4lwntqj23d0, trace_id=lkajymm68sitg9dv475zu2su, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:45:03 | INFO | db | Batch processed records=571 duration_ms=2518 (env=prod, region=eu-west-1, ip=44.9.110.47, request_id=9klnb10u95homxt9, trace_id=1rca31yx3ah9htekwzfc0kvk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:46:10 | INFO | db | Config loaded version=5.1.16 (env=prod, region=eu-west-1, ip=80.53.15.173, request_id=vybeqmivy877bzut, trace_id=06nugzpskx2zasse1k1gfbt4, ua="curl/8.4.0")
2026-02-01 22:46:18 | INFO | db | Token refreshed user_id=9330 (env=dev, region=eu-west-1, ip=215.109.165.202, request_id=b8wwc8t58gn08ipw, trace_id=igios5ejc0534vcyopm1j26r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:46:20 | ERROR | db | Service dependency not responding dependency=orders-api (env=staging, region=us-east-1, ip=104.219.150.140, request_id=6r7f84j4jyw6ner0, trace_id=h9iwjzevgofmkgcmu6nw7gld, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:46:32 | INFO | db | User login success user_id=5483 (env=prod, region=me-south-1, ip=36.14.39.213, request_id=wr17hphrj39mqyuj, trace_id=mqo363uo8i4np12lgcyfb166, ua="PostmanRuntime/7.36.0")
2026-02-01 22:47:14 | INFO | db | Batch processed records=4731 duration_ms=2006 (env=prod, region=eu-west-1, ip=110.158.76.23, request_id=pevdp5quj5ald290, trace_id=oow4psv1nqju9wncy7nztzak, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:48:04 | INFO | db | Token refreshed user_id=9607 (env=prod, region=eu-west-1, ip=2.180.143.253, request_id=76dppmyk0be8cqrk, trace_id=psrmue4u4et9gn0pi0t4w9f6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:48:46 | INFO | db | Token refreshed user_id=3989 (env=prod, region=us-east-1, ip=33.249.60.78, request_id=263cc5lt0xf2zeoh, trace_id=wrg96q0mjoljcinnbyallu36, ua="PostmanRuntime/7.36.0")
2026-02-01 22:49:04 | INFO | db | Cache miss key=cart:4844 (env=prod, region=eu-west-1, ip=64.146.8.40, request_id=com6vixz6zqxz57o, trace_id=zl01p0q19ixxy1mqdysgb9hn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:49:11 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=2040 (env=prod, region=me-south-1, ip=215.119.250.55, request_id=ksw3o1hfsz4e268u, trace_id=5rrb71bbh3ls3m7rpufsn9eu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:49:27 | INFO | db | PUT /admin/config 401 (1932ms) (env=prod, region=us-east-1, ip=171.94.137.172, request_id=sv9jmsvjq6h5d7pu, trace_id=rpgzn508at3rt8oa1yup7yse, ua="PostmanRuntime/7.36.0")
2026-02-01 22:50:25 | INFO | db | Cache miss key=inv:SKU94346 (env=prod, region=us-east-1, ip=99.3.145.170, request_id=jf0co3cslwjsfzkq, trace_id=4cc7r5ke1um18fz1xbmbq87d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:51:10 | INFO | db | User logout success user_id=5163 (env=prod, region=eu-west-1, ip=147.25.106.247, request_id=b44egol9fvz58du2, trace_id=0bx997up1qa307n5835p7cz1, ua="curl/8.4.0")
2026-02-01 22:51:46 | WARN | db | Rate limit nearing threshold remaining=27 (env=prod, region=ap-southeast-1, ip=34.139.148.210, request_id=2hakwt8kysozkx4z, trace_id=3nztftg4nhpqtl4y8qmmbwss, ua="curl/8.4.0")
2026-02-01 22:52:17 | INFO | db | Cache hit key=sess:8871 ttl_s=80 (env=staging, region=eu-west-1, ip=82.2.116.196, request_id=aqb94bzdz8apk3kh, trace_id=wywv6ljdcvtbjfekov00ivxd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:52:19 | INFO | db | Cache hit key=cart:2516 ttl_s=2424 (env=staging, region=eu-west-1, ip=14.209.73.73, request_id=libromnmhahfbef7, trace_id=tb4p8pv7155ntxzk3nkfqqx9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:52:32 | INFO | db | Config loaded version=2.10.15 (env=prod, region=us-east-1, ip=125.29.3.35, request_id=5wv7aarj83t6lrh5, trace_id=51odiqz0yvdx0p4li7l2kuxs, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:53:00 | INFO | db | Cache miss key=rate:63.167.146.233 (env=prod, region=ap-southeast-1, ip=63.167.146.233, request_id=m7a95evv0j2htncf, trace_id=x0ra0abjquxrctrmgwptn3fh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:53:39 | INFO | db | User login success user_id=1340 (env=staging, region=eu-west-1, ip=2.31.40.33, request_id=rxx0urgbya8666aq, trace_id=l9osdhn211rcvvbujxpzwq0q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:53:57 | INFO | db | Metrics pushed cpu=78% mem=88% (env=prod, region=eu-west-1, ip=190.76.137.208, request_id=ndduzffuevdvjta4, trace_id=wxz6d6ae7tzy8002wyslgdi3, ua="curl/8.4.0")
2026-02-01 22:54:20 | INFO | db | Metrics pushed cpu=88% mem=36% (env=dev, region=eu-west-1, ip=170.153.222.223, request_id=x338fwb21mic2aev, trace_id=m9arxi2bez1io31k60gg4vr7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:54:24 | INFO | db | GET /orders/6618 201 (1991ms) (env=prod, region=me-south-1, ip=27.3.33.212, request_id=4q426wtm8nrs7v7m, trace_id=qeu0tk20z0vh5mxh4mvpltji, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:54:40 | WARN | db | Rate limit nearing threshold remaining=28 (env=prod, region=us-east-1, ip=218.147.104.18, request_id=lu2jbtu053f8jafs, trace_id=420m409ziiy2k5rlncy9taau, ua="curl/8.4.0")
2026-02-01 22:55:13 | INFO | db | Batch processed records=1954 duration_ms=973 (env=prod, region=ap-southeast-1, ip=119.19.22.13, request_id=c334k4ik4iq2p7mp, trace_id=itn91sm3psoj72yi4rv1e7ab, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:55:15 | INFO | db | Cache hit key=cart:6737 ttl_s=1699 (env=prod, region=me-south-1, ip=53.24.201.1, request_id=2m4xhulmod8xoea1, trace_id=8nnaqwxpn9cgbwu698wsw497, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:55:18 | INFO | db | File uploaded id=file_ng34jhvo5r bytes=3596896 (env=prod, region=ap-southeast-1, ip=174.29.93.15, request_id=g8f1ije0tque7j2u, trace_id=pp7l3ft73zlleiqxggyccxg2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:55:41 | INFO | db | User logout success user_id=6085 (env=dev, region=us-east-1, ip=246.190.48.192, request_id=zugwzcfuphccvwfj, trace_id=n6exm2o2rpow8r1x8yd92l89, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:55:47 | INFO | db | User logout success user_id=3771 (env=prod, region=eu-west-1, ip=8.110.166.250, request_id=moja6x1eyb73zcmt, trace_id=a15l04amgwhncs7qxgq97abc, ua="curl/8.4.0")
2026-02-01 22:56:13 | INFO | db | Cache miss key=cart:2868 (env=prod, region=eu-west-1, ip=1.102.42.136, request_id=opuvx7155d00qwuy, trace_id=net9060z4ytxw9bbia9p6pmf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:56:15 | INFO | db | Config loaded version=2.5.15 (env=staging, region=us-east-1, ip=94.79.130.41, request_id=vkwcy6qmp7o3qpit, trace_id=y2ie3xbih56bwr8amkdqcyk4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:56:16 | INFO | db | Job completed successfully: job=send-digests duration_ms=3177 (env=staging, region=ap-southeast-1, ip=207.135.199.51, request_id=z5xxk85tt7thpo0e, trace_id=2xw1ji2lnr3ebn7gv26w7joo, ua="curl/8.4.0")
2026-02-01 22:56:58 | WARN | db | Payment provider latency high (243ms) (env=prod, region=me-south-1, ip=186.136.157.45, request_id=z7b261uj89h3y14b, trace_id=z9po58ml94uhfynw6kxbgisv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:57:38 | WARN | db | Disk usage above 80% disk=95% (env=staging, region=us-east-1, ip=123.243.9.209, request_id=3wafbh8zfbevi0o7, trace_id=3w24bspxoaz3q87hspot25qp, ua="curl/8.4.0")
2026-02-01 22:58:09 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=2558 (env=prod, region=ap-southeast-1, ip=253.39.125.132, request_id=13uteg9wigrhckvc, trace_id=k4jm4lzv3wgryk5a8v1txkg4, ua="PostmanRuntime/7.36.0")
2026-02-01 22:58:21 | INFO | db | Batch processed records=1198 duration_ms=349 (env=prod, region=us-east-1, ip=137.39.89.183, request_id=br1zdljfq7il8tkr, trace_id=pn0mfw3xt3vw927ne1ulo396, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:58:30 | INFO | db | Cache miss key=inv:SKU40203 (env=prod, region=ap-southeast-1, ip=100.230.25.170, request_id=n0hxffn6ffwq6bca, trace_id=yjlsc0xyqo7ov98lf8hzyf0u, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:58:39 | WARN | db | Payment provider latency high (1326ms) (env=dev, region=eu-west-1, ip=67.159.225.132, request_id=2emu51gy8jvb81g2, trace_id=q0leunhs6e6mw1wsnsxz9r4d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:58:57 | INFO | db | Cache miss key=sess:7085 (env=prod, region=ap-southeast-1, ip=139.53.219.124, request_id=yx4p9c18pagazw24, trace_id=jhtb6888id34qflgipby789p, ua="curl/8.4.0")
2026-02-01 22:59:04 | ERROR | db | DB timeout while fetching user profile user_id=2940 (env=prod, region=me-south-1, ip=58.37.251.223, request_id=kkfkkercf8edbwvt, trace_id=bsm6ihfhqp3f8282qtqcxs8b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:59:06 | INFO | db | Cache hit key=user:3182 ttl_s=1985 (env=prod, region=us-east-1, ip=45.163.174.178, request_id=vbb58z5uey4uzqtm, trace_id=nc3rdw9307hv2v7zcyecv445, ua="PostmanRuntime/7.36.0")
2026-02-01 23:00:13 | INFO | db | User logout success user_id=5704 (env=staging, region=ap-southeast-1, ip=148.5.164.6, request_id=akv1oqj9sgxucue3, trace_id=6xpidqeglyjxgq8n48xrhyts, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:00:39 | ERROR | db | DB timeout while fetching user profile user_id=9054 (env=prod, region=me-south-1, ip=113.90.9.144, request_id=jqjdue24o0s7209m, trace_id=b0pqp8tshxt03ftc7v09baf6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:00:55 | INFO | db | Cache miss key=inv:SKU43379 (env=prod, region=me-south-1, ip=151.9.161.43, request_id=rmub15zqku6ozqz0, trace_id=5xmvb9xlg15t4r216c8vmla2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:00:58 | INFO | db | User logout success user_id=5550 (env=prod, region=ap-southeast-1, ip=133.91.6.23, request_id=fwukrc1rc898ijrp, trace_id=gqwymny0odix0j4go52b30ti, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:01:28 | INFO | db | Metrics pushed cpu=12% mem=66% (env=prod, region=me-south-1, ip=190.35.44.167, request_id=85gqt447n4pn5xoi, trace_id=ve4uffdcfzgnfy1y7jcu476e, ua="curl/8.4.0")
2026-02-01 23:02:04 | INFO | db | File uploaded id=file_phm0rfw0wa bytes=3163336 (env=prod, region=us-east-1, ip=52.56.67.9, request_id=5rymfqdyrh1bwxvl, trace_id=djl00oi5x447li4jy7h38wzv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:02:13 | INFO | db | Batch processed records=1349 duration_ms=2070 (env=dev, region=ap-southeast-1, ip=39.161.90.190, request_id=5v4l8rne7wfooufz, trace_id=779r5f7x0yi4k975ur1kx6tx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:02:25 | INFO | db | Metrics pushed cpu=70% mem=24% (env=dev, region=eu-west-1, ip=253.228.30.37, request_id=bqfogigqlu33yyix, trace_id=j2ovisp8bbfhit25y3qm29ge, ua="PostmanRuntime/7.36.0")
2026-02-01 23:02:33 | WARN | db | Circuit breaker half-open dependency=email-smtp (env=staging, region=ap-southeast-1, ip=6.62.109.168, request_id=z3xnry7bhf5qr5ig, trace_id=x8t0bak6og9zo1z1smnj1962, ua="PostmanRuntime/7.36.0")
2026-02-01 23:02:38 | INFO | db | Metrics pushed cpu=79% mem=84% (env=prod, region=ap-southeast-1, ip=251.110.112.154, request_id=4ydn5lubfh7f49ax, trace_id=w651ji2izw57ax3xtb1kioem, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:02:47 | INFO | db | User logout success user_id=1720 (env=prod, region=us-east-1, ip=101.40.32.176, request_id=53c9uhewqaazoh2d, trace_id=peor727oqb44j55573m978mj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:02:54 | INFO | db | Config loaded version=1.4.32 (env=prod, region=me-south-1, ip=28.121.61.87, request_id=na387f0qf1bq8ysu, trace_id=zewnoiiidk1btd2h8snx0x6c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:03:17 | INFO | db | Cache miss key=user:7924 (env=prod, region=eu-west-1, ip=50.130.134.170, request_id=9ej80kjuvuhmcj36, trace_id=tfxryo0pkpzc330lz2a8gtzf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:03:26 | INFO | db | Config loaded version=3.3.30 (env=staging, region=ap-southeast-1, ip=230.39.91.93, request_id=ovviwggva8ivv5gg, trace_id=f30i01hsn8dvmqf6vs19dq9m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:03:41 | INFO | db | Cache hit key=sess:9665 ttl_s=3352 (env=prod, region=me-south-1, ip=64.33.9.16, request_id=ih2a8uks815dzx5w, trace_id=njabjufphxm3romdspvi4c14, ua="curl/8.4.0")
2026-02-01 23:04:19 | INFO | db | Batch processed records=830 duration_ms=3463 (env=prod, region=eu-west-1, ip=160.42.96.69, request_id=y2buuk07rk6vjxnw, trace_id=8jinml89m7axq5ab81gu8jyi, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:04:21 | INFO | db | PATCH /orders/1533 201 (742ms) (env=dev, region=eu-west-1, ip=36.185.6.57, request_id=eq9jg5dyhbz3e3n5, trace_id=g5xljyjpblukwaps87dz0b5p, ua="curl/8.4.0")
2026-02-01 23:04:29 | INFO | db | Cache miss key=inv:SKU56940 (env=prod, region=us-east-1, ip=198.134.130.136, request_id=gawtg2c4hz97uj8h, trace_id=alithqbxqk3yb3i0rtzjowka, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:04:36 | INFO | db | Config loaded version=2.12.28 (env=staging, region=me-south-1, ip=123.151.199.181, request_id=w9ykv8j5qco6l1ek, trace_id=o3b6u1xoio2h8knamb3ckyye, ua="curl/8.4.0")
2026-02-01 23:04:39 | INFO | db | Cache hit key=cart:1758 ttl_s=2523 (env=staging, region=ap-southeast-1, ip=204.23.93.161, request_id=y8nny3f9oo2wja3b, trace_id=ygaolw5c9nyy0yacog4rpkwc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:06:19 | ERROR | db | Data validation error: missing required field field=email (env=prod, region=ap-southeast-1, ip=133.39.21.85, request_id=vpo9sct2oreon5px, trace_id=5781q9b7ctqdx528vshka7ix, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:08:53 | INFO | db | User login success user_id=9251 (env=staging, region=ap-southeast-1, ip=150.89.42.131, request_id=0gctd19fvedeh2g7, trace_id=gbrpr06ltic1c25ri7iyoflo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:09:07 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=2229 (env=prod, region=ap-southeast-1, ip=114.4.68.231, request_id=nd90owhoa12p6k2q, trace_id=m8k5xeq5g318p79y2c33ybrm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:09:16 | INFO | db | Cache miss key=user:3908 (env=staging, region=ap-southeast-1, ip=238.88.19.10, request_id=p4mulfdsbrm4oo98, trace_id=t670dstjzzo0x65ug6ef4wus, ua="PostmanRuntime/7.36.0")
2026-02-01 23:09:26 | INFO | db | File uploaded id=file_1574c0pw6k bytes=3003667 (env=staging, region=me-south-1, ip=179.141.143.141, request_id=3ga1a3zvz6rfqx9a, trace_id=s3asffjd8fgfspg3k8urkgwf, ua="PostmanRuntime/7.36.0")
2026-02-01 23:10:01 | INFO | db | User login success user_id=7222 (env=staging, region=ap-southeast-1, ip=82.225.125.216, request_id=pircfybnvl5piwrq, trace_id=xfl3ljeq5990poe65mmll9wx, ua="curl/8.4.0")
2026-02-01 23:10:05 | INFO | db | POST /analytics/event 403 (897ms) (env=prod, region=us-east-1, ip=13.182.39.171, request_id=f9uhchjxuw0irznl, trace_id=qejtqzm1qnx73a2g5fkm3gn0, ua="PostmanRuntime/7.36.0")
2026-02-01 23:10:18 | ERROR | db | Unhandled exception type=ValueError message=null value (env=prod, region=ap-southeast-1, ip=91.166.119.93, request_id=1b5i6yxy1uztaoig, trace_id=gdjwditz1uiyg54hcjfcywpf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:10:25 | INFO | db | User login success user_id=5148 (env=prod, region=us-east-1, ip=135.119.137.43, request_id=wazui34r83htt7f1, trace_id=rcig716lnt1bddentjivwq81, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:10:45 | WARN | db | Slow response detected (216ms) endpoint=/payments/charge (env=prod, region=us-east-1, ip=23.22.108.32, request_id=ewlzetkjslftauxb, trace_id=uwxalyoe9sd7s5gjpyh9u5r6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:10:55 | INFO | db | Token refreshed user_id=2001 (env=prod, region=ap-southeast-1, ip=67.9.9.37, request_id=6ivr5oetpggwm4vz, trace_id=nhp6enqpbnq7lvf8u24yzg3n, ua="PostmanRuntime/7.36.0")
2026-02-01 23:11:16 | INFO | db | Token refreshed user_id=8355 (env=dev, region=us-east-1, ip=66.163.243.222, request_id=0sahcgxhq5m9ow1y, trace_id=acs6km4pgujcwdf9cc14vtbx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:11:21 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=633 (env=prod, region=me-south-1, ip=239.115.119.74, request_id=l0e5u2tco2ocrbqr, trace_id=78jhaylv1ht6bpaexk1tyy99, ua="PostmanRuntime/7.36.0")
2026-02-01 23:11:33 | INFO | db | DELETE /users/2874 400 (2479ms) (env=prod, region=me-south-1, ip=63.207.28.82, request_id=asnfiaqra5pnpgjv, trace_id=dbsaqhgxqpcqmel7n5u96vqt, ua="curl/8.4.0")
2026-02-01 23:12:09 | WARN | db | Retrying request to upstream service attempt=4 (env=prod, region=eu-west-1, ip=4.132.208.180, request_id=ah8w2r6etdg7yia8, trace_id=p6rxv1dwiu5hj6epkq9niywt, ua="curl/8.4.0")
2026-02-01 23:12:25 | ERROR | db | Unhandled exception type=AuthenticationError message=null value (env=prod, region=us-east-1, ip=62.81.210.213, request_id=dw59xkat26ynn63z, trace_id=hyop4wmxxdb9jiudntguouub, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:12:30 | INFO | db | Config loaded version=1.9.10 (env=prod, region=ap-southeast-1, ip=4.88.4.32, request_id=cruamcmwcx63mz0c, trace_id=6ee09k7kmyt2j5mfrutpdqro, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:12:59 | ERROR | db | Worker crashed: out of memory rss_mb=6355 (env=prod, region=me-south-1, ip=113.142.88.13, request_id=30r9mu0gpx8zpj2l, trace_id=lqrwm3lvgpzznfgqajaxh7gr, ua="PostmanRuntime/7.36.0")
2026-02-01 23:13:05 | WARN | db | Disk usage above 80% disk=82% (env=dev, region=ap-southeast-1, ip=199.174.238.248, request_id=wk5pohspfniu2ols, trace_id=72yqvs35h4u6b0u37j71404b, ua="curl/8.4.0")
2026-02-01 23:13:20 | INFO | db | Cache miss key=inv:SKU72390 (env=prod, region=us-east-1, ip=186.234.138.197, request_id=efyu1r0m9bvmb3md, trace_id=csqu8v89bbxcyhqk20dbapc0, ua="PostmanRuntime/7.36.0")
2026-02-01 23:13:31 | INFO | db | User logout success user_id=6258 (env=staging, region=me-south-1, ip=86.193.245.20, request_id=6uzbc9ui3eqrkkdl, trace_id=6qud4q8jimvwp3krynfdbxjq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:13:34 | ERROR | db | Worker crashed: out of memory rss_mb=3475 (env=staging, region=eu-west-1, ip=135.202.24.172, request_id=pvmro4qjci63r3qd, trace_id=tjhiu2xwtys8x1yogcm7bwi3, ua="PostmanRuntime/7.36.0")
2026-02-01 23:13:43 | INFO | db | Cache hit key=cart:4678 ttl_s=606 (env=dev, region=eu-west-1, ip=83.119.87.6, request_id=11bc1mqygp4zno5x, trace_id=sjwxewtm4myqlkgt0gay20t2, ua="curl/8.4.0")
