2026-02-01 00:00:11 | INFO | search | Job completed successfully: job=daily-report duration_ms=1209 (env=dev, region=eu-west-1, ip=65.36.116.91, request_id=mf5yt5cziu6uuzel, trace_id=jl8oanwjmrs99gvj2rtvhuwt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:11:13 | INFO | search | Config loaded version=1.11.20 (env=prod, region=ap-southeast-1, ip=121.26.25.251, request_id=x96sfjmj483yhf9m, trace_id=0jnjo7t3zpuavid0wm82c03l, ua="curl/8.4.0")
2026-02-01 21:11:17 | INFO | search | Metrics pushed cpu=32% mem=39% (env=prod, region=ap-southeast-1, ip=142.68.231.19, request_id=wyp88jgbl0k3sc7s, trace_id=i98jxweprozjcoidw2nx9fu7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:12:02 | INFO | search | File uploaded id=file_o444vfkpyu bytes=9754001 (env=dev, region=ap-southeast-1, ip=101.89.118.239, request_id=2g7mok423xwz9ude, trace_id=r3zhktedrrs8uis6z815mjcp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:12:08 | INFO | search | Cache hit key=inv:SKU76058 ttl_s=1021 (env=prod, region=ap-southeast-1, ip=246.243.118.87, request_id=r6cwdbn089fvyayu, trace_id=elhsheclowabhrm1v2w1vt8n, ua="curl/8.4.0")
2026-02-01 21:12:21 | INFO | search | Token refreshed user_id=4676 (env=dev, region=us-east-1, ip=162.123.71.252, request_id=hw1h9ujqm6gm4leq, trace_id=1ap9w55f74a3xnv84jg1ofn8, ua="PostmanRuntime/7.36.0")
2026-02-01 21:12:40 | INFO | search | Cache miss key=sess:6487 (env=prod, region=eu-west-1, ip=196.240.8.48, request_id=dsutvd06j8h2i45i, trace_id=ko1nqiz659a0rtsbaanqjoot, ua="curl/8.4.0")
2026-02-01 21:12:44 | INFO | search | User logout success user_id=5275 (env=prod, region=eu-west-1, ip=13.85.53.192, request_id=kucs44l38y6v5x7n, trace_id=40g3lsvq8s6dsgfdrputur2i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:12:50 | INFO | search | Config loaded version=4.10.27 (env=prod, region=ap-southeast-1, ip=28.123.52.157, request_id=ooosnmdx8b1oauu5, trace_id=54janiwpwywmoav08vtb9byh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:13:56 | INFO | search | PATCH /users/9485 500 (1959ms) (env=staging, region=eu-west-1, ip=4.44.167.99, request_id=oicv1unrg24ohqay, trace_id=9lz56hjj5j7savohdtd26ha8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:14:29 | INFO | search | Batch processed records=1882 duration_ms=307 (env=dev, region=me-south-1, ip=117.81.63.202, request_id=m9n2tnpj36poi2w2, trace_id=52vuv5wnyfye9qn8cc29bacm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:15:12 | INFO | search | Cache miss key=user:5503 (env=prod, region=us-east-1, ip=38.54.247.2, request_id=x2fsco7fjhi2wqv3, trace_id=eusieddk9yokzemxtt6u1urx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:15:32 | INFO | search | File uploaded id=file_ysftfqfcka bytes=494355 (env=prod, region=eu-west-1, ip=137.85.106.99, request_id=0bedb61n5jqowexe, trace_id=7peej5npfx5uk9m57sx2ugvm, ua="PostmanRuntime/7.36.0")
2026-02-01 21:15:46 | INFO | search | Config loaded version=3.4.35 (env=prod, region=us-east-1, ip=89.188.126.26, request_id=6n0r70vwk3xf3fvw, trace_id=vukjh7pld1hmegyk4pnbyskz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:16:42 | INFO | search | Cache hit key=rate:148.238.197.189 ttl_s=2071 (env=prod, region=eu-west-1, ip=148.238.197.189, request_id=32e6y6w5r92plyki, trace_id=qg0u0e0yxnablrre6msjhh51, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:17:10 | INFO | search | Config loaded version=5.12.35 (env=prod, region=us-east-1, ip=79.138.20.233, request_id=ubtzpiwdr37wawsf, trace_id=nspj22ozzdtqkq0b86j3ig7i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:17:30 | INFO | search | File uploaded id=file_tc8ek2oak5 bytes=6548134 (env=prod, region=ap-southeast-1, ip=114.94.121.213, request_id=0vakajusdfdevkwv, trace_id=m74z5hjzjb0zbgbn40gcse5s, ua="PostmanRuntime/7.36.0")
2026-02-01 21:17:39 | INFO | search | Cache miss key=cart:3326 (env=prod, region=eu-west-1, ip=54.7.138.131, request_id=032zwsigcuc18c89, trace_id=ic3b3p0hyz3lxwrp9r3v4mqe, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:18:36 | INFO | search | Cache hit key=sess:2916 ttl_s=643 (env=dev, region=us-east-1, ip=109.230.82.49, request_id=0w5j20juq4iqhvbe, trace_id=6qm0hx12m43fb8wp94spvpvf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:18:40 | INFO | search | File uploaded id=file_flofu6w7x8 bytes=6557620 (env=prod, region=me-south-1, ip=42.119.61.72, request_id=brkqdzzzcfx2iudo, trace_id=cm4zv0x5av6pvcp4h5rzsr7i, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:20:33 | INFO | search | User login success user_id=8720 (env=staging, region=us-east-1, ip=156.111.27.232, request_id=mxdjxyhh89tcdm63, trace_id=4nwomldm5zgexwxcmf7zzcfz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:21:54 | INFO | search | User logout success user_id=5330 (env=prod, region=ap-southeast-1, ip=162.118.229.148, request_id=53v2qsillfvkie7l, trace_id=ohafibukeblr49n01721d9c6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:23:09 | INFO | search | File uploaded id=file_400lon7h02 bytes=9167048 (env=prod, region=eu-west-1, ip=16.60.254.130, request_id=5v7asgs3c3e8eb5m, trace_id=aemdv447i17q8g8ki4iwd0mf, ua="curl/8.4.0")
2026-02-01 21:23:42 | INFO | search | User login success user_id=2186 (env=prod, region=us-east-1, ip=254.248.72.49, request_id=ofb83usgcnctwwwy, trace_id=gjjgg9khr1b35tis9v77w9lu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:23:43 | INFO | search | File uploaded id=file_7m3w4ouzkt bytes=6938471 (env=prod, region=eu-west-1, ip=29.129.93.133, request_id=5qm9wvqrin6chk2n, trace_id=yx1caqyrynsw5nc0nmyc7u4u, ua="PostmanRuntime/7.36.0")
2026-02-01 21:24:02 | INFO | search | Batch processed records=3355 duration_ms=3394 (env=prod, region=eu-west-1, ip=240.66.241.8, request_id=2lyqflsqqpqlo3lt, trace_id=xuyiwk43aixqnedejfkv7tbf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:24:08 | INFO | search | Config loaded version=3.16.49 (env=staging, region=us-east-1, ip=208.214.185.91, request_id=kttwlrh7w7ymw9o9, trace_id=c1see8m0qor3nhke458bf5po, ua="curl/8.4.0")
2026-02-01 21:24:45 | INFO | search | File uploaded id=file_5oit3538kn bytes=3960707 (env=prod, region=eu-west-1, ip=50.100.161.20, request_id=gw1eursd9nobykwn, trace_id=2upn96tqf95p29cyfzl0gv1x, ua="curl/8.4.0")
2026-02-01 21:24:55 | INFO | search | File uploaded id=file_hza6j9hsn1 bytes=4461384 (env=prod, region=me-south-1, ip=125.127.152.185, request_id=5uh1j5u1zcu8kg4a, trace_id=sx8ladau2fglgioo9fgh8649, ua="PostmanRuntime/7.36.0")
2026-02-01 21:24:56 | INFO | search | DELETE /payments/charge 400 (1643ms) (env=prod, region=us-east-1, ip=102.67.179.214, request_id=ycclisft9sp4xq6m, trace_id=gnw2sn2i5sdauu3mqfbnmqcp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:25:14 | INFO | search | Token refreshed user_id=7413 (env=dev, region=me-south-1, ip=49.58.175.212, request_id=baz17z3vcmxu4gpb, trace_id=kzj36jx72bk6ussv2l77ylvh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:25:41 | INFO | search | PUT /analytics/event 503 (564ms) (env=staging, region=ap-southeast-1, ip=205.12.123.177, request_id=um1u0v26fteuocmq, trace_id=mk8o6e9dsd49p1murnt2emap, ua="PostmanRuntime/7.36.0")
2026-02-01 21:26:10 | INFO | search | Config loaded version=2.9.38 (env=prod, region=me-south-1, ip=224.1.181.64, request_id=89vkwur9j3op2nig, trace_id=ggendunx7eb1fhtnkupi8pm7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:26:12 | INFO | search | Cache hit key=rate:29.157.85.106 ttl_s=3453 (env=dev, region=eu-west-1, ip=29.157.85.106, request_id=fiog06xsmnsi9f2h, trace_id=9mfl6o0qez0hoip0zowzmsy1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:26:54 | INFO | search | Cache hit key=user:7171 ttl_s=2154 (env=prod, region=eu-west-1, ip=54.133.215.117, request_id=qq6p89cq5r0npsdn, trace_id=5c5nkkpdar6nthg9w978rvzk, ua="curl/8.4.0")
2026-02-01 21:28:37 | INFO | search | Token refreshed user_id=4069 (env=prod, region=ap-southeast-1, ip=195.161.34.123, request_id=9tmpd02yzd0ffc7c, trace_id=ee8vken3jxl0fyv91inxwob3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:28:39 | INFO | search | PUT /token/refresh 403 (2909ms) (env=prod, region=ap-southeast-1, ip=224.70.5.62, request_id=veh135tcr03rctp3, trace_id=ke4bxfao3yqjtbdznmcaj9b5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:29:08 | INFO | search | Cache hit key=rate:5.142.182.216 ttl_s=519 (env=prod, region=ap-southeast-1, ip=5.142.182.216, request_id=tn7cgpmujeebaeqw, trace_id=7jfp6z7ghwo90q8rnigxbmrf, ua="curl/8.4.0")
2026-02-01 21:29:25 | INFO | search | File uploaded id=file_gv0aprj5u4 bytes=3647089 (env=prod, region=us-east-1, ip=160.106.73.204, request_id=ve63oy7a08wns6qp, trace_id=c70n1r24veoaou8icvsfyio2, ua="curl/8.4.0")
2026-02-01 21:29:51 | INFO | search | User logout success user_id=6998 (env=prod, region=us-east-1, ip=205.79.197.110, request_id=rhlqaowegci7crus, trace_id=ibnrq8eb7514m6d2p95dj244, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:32:48 | INFO | search | Cache hit key=inv:SKU86977 ttl_s=3067 (env=prod, region=ap-southeast-1, ip=250.8.66.43, request_id=3mgx8w7u42rb8o03, trace_id=ymgam4hlnq78jtizaxsbhbq7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:33:29 | INFO | search | Config loaded version=5.2.12 (env=prod, region=ap-southeast-1, ip=146.124.73.158, request_id=kztklvwit2lst8bh, trace_id=9ddsqaeej0nxf9k5ln7igroe, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:34:00 | INFO | search | Cache miss key=sess:7838 (env=prod, region=us-east-1, ip=118.80.121.122, request_id=fhapivablv7wjuvw, trace_id=fgsno3m0fvu47awzaettdjvn, ua="PostmanRuntime/7.36.0")
2026-02-01 21:34:01 | INFO | search | Batch processed records=4428 duration_ms=151 (env=prod, region=me-south-1, ip=70.35.11.75, request_id=b27u5rqq18jiq2o8, trace_id=rqctwgtf4qsx5n6q5wijso2u, ua="curl/8.4.0")
2026-02-01 21:34:35 | INFO | search | DELETE /admin/config 502 (1582ms) (env=prod, region=me-south-1, ip=201.42.96.37, request_id=257r23yhx4kiiamk, trace_id=boqutliodjqy00oo74w970ow, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:35:01 | INFO | search | Config loaded version=2.7.29 (env=staging, region=me-south-1, ip=23.205.208.80, request_id=evd91r2lzhpmojv4, trace_id=qik1h0o5qf7l65azqpnjocqa, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:35:16 | INFO | search | Cache miss key=sess:3286 (env=staging, region=ap-southeast-1, ip=23.70.168.176, request_id=t25p583pacskwt8v, trace_id=6yx7ehdta6tdfyzmqsacbb3q, ua="PostmanRuntime/7.36.0")
2026-02-01 21:35:20 | INFO | search | Metrics pushed cpu=60% mem=47% (env=prod, region=ap-southeast-1, ip=4.161.100.97, request_id=4nqhtxgmlb69flo9, trace_id=xmzqeeo0yior85zysssap32u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:35:54 | INFO | search | User logout success user_id=9561 (env=prod, region=ap-southeast-1, ip=25.77.241.131, request_id=96kzz1relexxevke, trace_id=2pw0q08yvpm6hubxgb6fmtmy, ua="curl/8.4.0")
2026-02-01 21:37:14 | INFO | search | Cache miss key=inv:SKU30428 (env=staging, region=us-east-1, ip=18.120.212.240, request_id=gpzkfzytfl05y2jz, trace_id=p0vmkqgxq45lrfw9qfk066sq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:37:38 | INFO | search | User login success user_id=5270 (env=prod, region=me-south-1, ip=49.148.30.142, request_id=rjvde4j808d86mmg, trace_id=9mneh1s4a9vqmgms63c4z84n, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:38:22 | INFO | search | Job completed successfully: job=sync-users duration_ms=568 (env=dev, region=ap-southeast-1, ip=98.196.72.132, request_id=owjyclbf25y8vseo, trace_id=m99mzc1ppe3i4tapq1hky7ue, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:38:32 | INFO | search | File uploaded id=file_ee7wx9b72i bytes=2608096 (env=staging, region=me-south-1, ip=74.49.40.191, request_id=oq22vo2zgt7mcc7v, trace_id=6ufsod6x5t9ib0xyvn4gxnq5, ua="curl/8.4.0")
2026-02-01 21:38:45 | INFO | search | Config loaded version=4.0.50 (env=staging, region=eu-west-1, ip=85.95.181.221, request_id=ywjy7l9tkll8qlwn, trace_id=9jqhh9d7edwg6an5mpwpcr5x, ua="PostmanRuntime/7.36.0")
2026-02-01 21:39:19 | INFO | search | File uploaded id=file_ubw1f79jgz bytes=2425381 (env=prod, region=us-east-1, ip=88.178.179.231, request_id=on4givkl7sjito38, trace_id=vov30djnmos8af552e6xrlmi, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:39:24 | INFO | search | File uploaded id=file_pw47j8lv60 bytes=7005160 (env=dev, region=ap-southeast-1, ip=120.184.110.140, request_id=ga68nqzzpbdfr9uj, trace_id=dlxderbrdxi9f9lfal8ix99f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:39:35 | INFO | search | File uploaded id=file_ddkkyv4t22 bytes=1449425 (env=prod, region=ap-southeast-1, ip=13.54.114.11, request_id=3i2vyf3d27vybyr5, trace_id=5ss7pysqf7xefs0k05i4st93, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:40:00 | INFO | search | Cache hit key=user:9714 ttl_s=1213 (env=prod, region=ap-southeast-1, ip=229.114.155.7, request_id=lvwt22qs15ysp49d, trace_id=m8h1ko9khf48fdzbjj147sjj, ua="PostmanRuntime/7.36.0")
2026-02-01 21:40:13 | INFO | search | Batch processed records=4530 duration_ms=540 (env=prod, region=ap-southeast-1, ip=85.87.157.221, request_id=2hoijq7hty5w3t3t, trace_id=gzz47ymz0ifnuokx9lmev9i0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:42:12 | INFO | search | Cache hit key=user:4526 ttl_s=735 (env=prod, region=eu-west-1, ip=242.238.110.78, request_id=sjjqalu556lz1lst, trace_id=45gotz1ocfdlbdf4ny2356vo, ua="curl/8.4.0")
2026-02-01 21:42:56 | INFO | search | User login success user_id=9826 (env=prod, region=us-east-1, ip=91.129.191.73, request_id=e9p16rcj91dqm0jb, trace_id=7khg56p3g67tkoze493a78tj, ua="PostmanRuntime/7.36.0")
2026-02-01 21:43:00 | INFO | search | Cache miss key=inv:SKU54029 (env=prod, region=eu-west-1, ip=142.11.93.46, request_id=mgwzlanq2nodsbj6, trace_id=jvom1lo3tqe7twst7fp7i57x, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:43:04 | INFO | search | File uploaded id=file_ial2zs219n bytes=9926070 (env=prod, region=us-east-1, ip=150.149.11.8, request_id=3bctd5k1tlv8xvwu, trace_id=zegk95f72lv6l43xz1asim1w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:43:23 | INFO | search | Batch processed records=2370 duration_ms=573 (env=prod, region=me-south-1, ip=95.72.115.191, request_id=d77p5y4urmq3e41p, trace_id=9eqf05lh1kkkjno81unqbng7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:43:34 | INFO | search | File uploaded id=file_8fhhs8u1sm bytes=4650118 (env=dev, region=us-east-1, ip=42.124.238.233, request_id=abnwvel3d2ewv69r, trace_id=lbbsmc50lan4y3baoljvbrav, ua="PostmanRuntime/7.36.0")
2026-02-01 21:43:56 | INFO | search | Cache miss key=rate:77.227.75.168 (env=prod, region=us-east-1, ip=77.227.75.168, request_id=v4lj71uh6qepujti, trace_id=130td1sqmkt3helq9dk7w4uu, ua="curl/8.4.0")
2026-02-01 21:44:41 | INFO | search | User login success user_id=3382 (env=prod, region=ap-southeast-1, ip=188.243.16.154, request_id=bc8kcnyh4qappqx7, trace_id=hxrx8lsmo3dm5lezalye0ob3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:45:17 | INFO | search | Cache hit key=rate:84.180.127.126 ttl_s=178 (env=staging, region=me-south-1, ip=84.180.127.126, request_id=v2re5y6pol4x7xi5, trace_id=dh39vsoyl3oyvbfc7198logh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:45:37 | INFO | search | Config loaded version=1.1.44 (env=staging, region=me-south-1, ip=140.16.217.93, request_id=zmkayjn843send3a, trace_id=ai7zz31vpr08qloq3wechl80, ua="curl/8.4.0")
2026-02-01 21:45:39 | INFO | search | File uploaded id=file_38e9q0swyi bytes=5038734 (env=prod, region=ap-southeast-1, ip=37.190.135.160, request_id=f883j9z8as3rmakm, trace_id=6gi9vt7pqjeq0y3noui6dbxy, ua="curl/8.4.0")
2026-02-01 21:45:42 | INFO | search | PUT /health 204 (79ms) (env=prod, region=us-east-1, ip=180.229.103.151, request_id=jvwc6lgtrtwknxb9, trace_id=op9cdxo4xnocjozjzssabckt, ua="PostmanRuntime/7.36.0")
2026-02-01 21:45:58 | INFO | search | Config loaded version=4.3.41 (env=prod, region=me-south-1, ip=119.228.163.11, request_id=4u52u10vbg2lexom, trace_id=1us9cq3v1soxjpo78whr8caa, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:46:05 | INFO | search | Batch processed records=714 duration_ms=1721 (env=prod, region=me-south-1, ip=102.45.207.113, request_id=enc0wmdc9xgjb2ex, trace_id=2am1cmhlvnda0j3qcragy46w, ua="PostmanRuntime/7.36.0")
2026-02-01 21:46:34 | INFO | search | User login success user_id=7581 (env=prod, region=ap-southeast-1, ip=98.186.244.136, request_id=co6sktq5l0anuc5k, trace_id=866hllaekdi57ffbh1cxja1c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:46:42 | INFO | search | User logout success user_id=9371 (env=staging, region=us-east-1, ip=90.92.25.224, request_id=3a4e4egwxhv8s0xv, trace_id=ajgvs87orc0pov3jfv5wk5e2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:47:34 | INFO | search | Cache miss key=sess:6447 (env=dev, region=eu-west-1, ip=197.58.145.230, request_id=vpma0e1gzcjdws8t, trace_id=sdnrm7ynbh25e3xdmuy3vmtk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:49:32 | INFO | search | User login success user_id=2140 (env=prod, region=us-east-1, ip=122.8.192.235, request_id=h9vdwpuoyge5koq2, trace_id=tgfpbl3czyco1qs9iybywuky, ua="PostmanRuntime/7.36.0")
2026-02-01 21:49:50 | INFO | search | User logout success user_id=4473 (env=prod, region=ap-southeast-1, ip=242.132.138.226, request_id=yfag6xrqa29rc805, trace_id=hrt6sovt40uv4nlxrjna4al8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:49:55 | INFO | search | Metrics pushed cpu=67% mem=71% (env=prod, region=ap-southeast-1, ip=100.94.218.207, request_id=5687b74n9fmisdg6, trace_id=gzl709zxepw2ldov33g29gdw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:50:17 | INFO | search | Metrics pushed cpu=9% mem=62% (env=prod, region=me-south-1, ip=196.224.4.197, request_id=23veixql682t5aza, trace_id=hx3goxt6exyvumuxnbytl2v9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:50:26 | INFO | search | Token refreshed user_id=3577 (env=prod, region=us-east-1, ip=64.180.111.71, request_id=ta3uocsxeo7y3t3c, trace_id=u6rzz4dq0ty1uq6kcjh7w3i2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:50:33 | INFO | search | Job completed successfully: job=sync-users duration_ms=1504 (env=staging, region=us-east-1, ip=83.157.13.161, request_id=907l0i06xxibwrla, trace_id=ux3kdxxzfk6bj96o9g3lov4a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:50:38 | INFO | search | DELETE /orders 500 (876ms) (env=prod, region=ap-southeast-1, ip=76.17.107.111, request_id=m0v6lkeu88o8yepb, trace_id=69v71kq0c8bxq6n7blyaf6jl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:50:46 | INFO | search | User logout success user_id=4503 (env=dev, region=eu-west-1, ip=146.231.162.254, request_id=higz60g00yg52jcq, trace_id=py80jv7uclarr24554cx2vkn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:52:13 | INFO | search | Cache miss key=inv:SKU62002 (env=prod, region=eu-west-1, ip=155.76.148.6, request_id=ctsszg6ruoxb7hl8, trace_id=p1riktvk8uuvlu47w15g0qz1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:52:38 | INFO | search | Cache hit key=cart:8519 ttl_s=830 (env=staging, region=me-south-1, ip=171.18.140.254, request_id=3qz9wjgv41lkxia3, trace_id=knic6jildqa7tkv3ci4h3ld9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:52:41 | INFO | search | User login success user_id=2972 (env=prod, region=us-east-1, ip=92.163.107.99, request_id=pynh1yszhm5lozw4, trace_id=qdqjw3iut64yqx3epcsa3jbr, ua="curl/8.4.0")
2026-02-01 21:53:22 | INFO | search | File uploaded id=file_w06ov1z5q2 bytes=745993 (env=staging, region=me-south-1, ip=103.203.95.191, request_id=f4r2tlf126o7ofe4, trace_id=c6o9jbaa6xu1fuecvaxvsgiq, ua="curl/8.4.0")
2026-02-01 21:54:39 | INFO | search | Cache hit key=rate:103.199.90.36 ttl_s=249 (env=prod, region=us-east-1, ip=103.199.90.36, request_id=p8b285rbszc341nm, trace_id=m21us0v5qxtwfut8lqi6vtrp, ua="curl/8.4.0")
2026-02-01 21:54:57 | INFO | search | DELETE /orders/1860 200 (1168ms) (env=prod, region=ap-southeast-1, ip=173.174.100.215, request_id=l8xycj84byhn2gjb, trace_id=x1xsnjbqx87m5bzqf22grccr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:55:03 | INFO | search | User logout success user_id=3944 (env=prod, region=us-east-1, ip=162.58.120.242, request_id=v2e3inwkjiu4l57l, trace_id=ze7jhdqtwyyw68ogvklzr053, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:55:48 | INFO | search | Batch processed records=2383 duration_ms=863 (env=prod, region=ap-southeast-1, ip=23.82.51.102, request_id=aap9xsxyj5gz5hbq, trace_id=6t5whk32qxgv5qxtotlzd19g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:55:52 | INFO | search | Batch processed records=3815 duration_ms=440 (env=dev, region=ap-southeast-1, ip=48.81.219.30, request_id=y4wpy3trbace07kd, trace_id=i5i9rynbe916ibdgvstpwsfh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:56:03 | INFO | search | Metrics pushed cpu=17% mem=53% (env=staging, region=us-east-1, ip=113.119.85.12, request_id=vss0axavlr1uyt7q, trace_id=nys126wjqzx5n5jmxzuxfmkt, ua="PostmanRuntime/7.36.0")
2026-02-01 21:56:15 | INFO | search | User login success user_id=6880 (env=prod, region=me-south-1, ip=253.204.39.4, request_id=gj6x79notyyq84bw, trace_id=kk4wcvhf8idupx9vxgrur3mr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:56:46 | INFO | search | User logout success user_id=3867 (env=prod, region=us-east-1, ip=237.238.122.130, request_id=m08if2o86incwhcc, trace_id=r41gvms4sz2akfw7moba7vhg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:56:47 | INFO | search | Config loaded version=5.6.35 (env=prod, region=me-south-1, ip=131.66.109.119, request_id=xsfu6lryza40v0cg, trace_id=d3x46up08jlps6qnc1qcnufe, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:56:55 | INFO | search | Cache miss key=sess:2643 (env=dev, region=me-south-1, ip=48.62.7.237, request_id=v9y351oerb12wo5b, trace_id=2661lxb94kwp87iot4awa49i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:57:29 | INFO | search | Job completed successfully: job=invoice-run duration_ms=2491 (env=prod, region=me-south-1, ip=103.220.42.45, request_id=1x71pzkhfseoyjc6, trace_id=2saemr44zjr5ua3xg22fo7lc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:57:32 | INFO | search | Cache miss key=rate:139.19.104.29 (env=prod, region=me-south-1, ip=139.19.104.29, request_id=eqszrrr068q81nat, trace_id=df4r9i9dkpsfen3oq7gli45r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:57:44 | INFO | search | File uploaded id=file_ey52z2yky4 bytes=4396854 (env=staging, region=eu-west-1, ip=71.188.60.197, request_id=ztvm1fn1ohfsgstp, trace_id=ewc89y1byqsfqz4dks06grj0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:58:15 | INFO | search | File uploaded id=file_z1fv2jatf2 bytes=5122786 (env=dev, region=eu-west-1, ip=250.122.180.70, request_id=aa78rofy2yus6ffn, trace_id=1kiafdhxxtzod9aecj76g19d, ua="PostmanRuntime/7.36.0")
